Customer_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
CUST-002710,15.0,Male,Malaysia,Kuala Lumpur,2.8,3.3,18.8,2.16,35.21,6,14,202.74,45,54.25,3.85,53.3,1,5,71.74,6.2,4,2895.64,10.39,2024-Q1,0
CUST-002711,43.0,Female,Thailand,Phuket,1.1,16.2,14.1,5.94,51.22,6,10,98.75,48,27.38,24.65,50.63,2,0,28.62,6.0,5,1020.83,16.76,2024-Q1,0
CUST-002712,28.0,Male,Indonesia,Jakarta,4.0,27.2,22.2,6.2,36.0,4,11,260.42,16,51.36,3.8,45.91,1,2,0.0,7.4,2,2938.36,22.45,2025-Q1,0
CUST-002713,15.0,Male,Indonesia,Bandung,2.7,22.9,18.9,7.87,29.38,5,12,196.74,23,33.28,30.28,59.72,3,2,65.23,0.0,2,2468.51,6.83,2025-Q1,0
CUST-002714,32.0,Male,Indonesia,Surabaya,2.1,15.1,19.7,6.53,34.87,6,8,39.99,25,46.53,13.49,54.09,1,2,32.72,4.5,2,359.32,52.97,2024-Q4,0
CUST-002715,48.0,Female,Philippines,Cebu,1.3,33.8,8.4,9.43,54.95,7,10,47.83,46,26.18,9.15,90.07,0,1,64.48,1.9,1,547.23,28.7,2024-Q1,1
CUST-002716,20.0,Male,Indonesia,Medan,1.6,14.5,15.6,8.92,14.91,2,6,198.17,40,31.06,20.02,84.02,2,4,22.21,4.2,5,1276.03,101.36,2025-Q1,0
CUST-002717,60.0,Female,Singapore,Singapore,2.0,2.0,3.0,5.51,52.57,5,8,85.43,89,10.51,14.22,80.52,1,6,68.1,7.3,4,732.55,4.09,2024-Q2,0
CUST-002718,25.0,Male,Thailand,Chiang Mai,2.1,21.6,22.4,8.74,17.91,7,4,40.0,51,62.29,9.47,23.75,0,1,16.06,7.1,3,185.81,9.98,2025-Q2,0
CUST-002719,35.0,Female,Indonesia,Jakarta,1.3,3.8,10.3,5.22,50.04,5,5,152.22,54,56.47,4.95,81.43,2,2,41.91,6.8,2,788.47,32.54,2025-Q1,0
CUST-002720,21.0,Female,Singapore,Singapore,2.6,11.3,11.1,4.79,7.14,2,9,210.09,71,13.65,26.24,41.67,2,1,5.43,0.0,7,1969.75,13.37,2024-Q3,0
CUST-002721,34.0,Male,Singapore,Singapore,3.2,23.0,5.8,2.99,48.85,4,10,204.47,49,62.95,17.06,32.38,1,2,67.59,7.9,4,2127.38,28.28,2024-Q1,1
CUST-002722,33.0,Male,Philippines,Davao,4.5,14.3,13.8,9.28,35.96,2,6,118.56,13,35.49,1.9,59.93,2,0,18.25,6.6,3,753.36,18.17,2025-Q2,0
CUST-002723,18.0,Female,Indonesia,Jakarta,7.4,22.6,12.4,5.25,39.93,4,7,173.3,159,26.83,23.25,30.47,0,2,46.74,8.5,2,1355.09,7.61,2024-Q2,0
CUST-002724,65.0,Male,Indonesia,Jakarta,0.6,8.7,24.9,1.0,57.18,0,7,119.97,14,19.9,3.6,36.84,0,1,85.84,7.8,3,898.67,26.04,2024-Q1,0
CUST-002725,29.0,Male,Indonesia,Medan,3.5,24.9,19.2,7.36,21.58,3,10,52.97,25,46.48,7.54,80.49,1,3,18.86,0.8,2,584.64,32.87,2025-Q2,0
CUST-002726,29.0,Male,Malaysia,Kuala Lumpur,2.2,4.5,10.9,4.91,37.5,6,6,166.22,23,34.07,20.45,31.12,1,0,61.23,0.3,3,1098.29,64.13,2024-Q3,1
CUST-002727,45.0,Female,Philippines,Cebu,0.4,28.5,4.0,5.25,44.07,9,8,80.04,5,19.92,29.01,86.14,2,3,52.11,2.2,2,765.52,33.9,2025-Q2,0
CUST-002728,54.0,Male,Indonesia,Bandung,1.7,14.2,1.0,5.41,32.02,4,7,249.43,87,10.42,15.33,31.94,1,3,61.63,3.7,2,1832.77,21.41,2024-Q1,0
CUST-002729,46.0,Female,Indonesia,Medan,4.2,30.2,7.8,5.16,52.34,6,7,74.58,14,37.71,11.4,56.28,2,2,42.58,4.2,2,568.9,10.74,2024-Q4,0
CUST-002730,21.0,Other,Thailand,Bangkok,3.8,11.3,6.0,12.82,44.6,4,10,79.2,14,34.43,19.76,59.81,4,1,50.32,11.3,5,911.1,41.04,2024-Q3,0
CUST-002731,36.0,Female,Indonesia,Jakarta,3.0,33.4,16.1,10.16,26.4,5,4,49.66,61,16.87,22.43,31.88,1,0,35.15,0.7,2,275.22,19.16,2024-Q1,0
CUST-002732,15.0,Male,Indonesia,Bandung,1.6,10.3,13.1,7.75,63.21,4,4,134.26,69,43.58,4.23,82.19,1,1,63.53,3.8,3,578.06,57.0,2024-Q4,0
CUST-002733,44.0,Male,Singapore,Singapore,6.3,3.6,14.1,6.6,49.24,4,7,256.33,16,44.54,14.05,54.6,1,0,54.29,5.7,4,1832.89,45.54,2024-Q3,0
CUST-002734,16.0,Other,Indonesia,Bandung,1.2,18.3,8.3,8.82,21.15,3,7,140.01,25,59.69,27.29,47.09,2,2,74.05,5.7,1,1124.65,15.99,2024-Q4,0
CUST-002735,25.0,Male,Indonesia,Medan,2.1,27.9,14.9,6.61,20.95,8,10,94.35,58,43.0,5.38,50.09,2,2,16.99,4.1,1,1064.67,30.78,2024-Q1,0
CUST-002736,34.0,Female,Singapore,Singapore,2.4,24.3,5.5,8.04,33.61,4,10,70.36,39,13.72,4.09,73.3,0,1,55.14,6.8,6,779.64,37.2,2024-Q2,0
CUST-002737,39.0,Male,Indonesia,Surabaya,2.6,27.3,13.5,7.4,46.95,8,9,62.85,32,49.05,6.96,25.65,2,2,54.69,12.6,3,607.94,38.79,2025-Q1,0
CUST-002738,31.0,Male,Singapore,Singapore,10.2,24.5,19.0,6.32,0.0,4,3,176.8,12,10.71,11.38,47.86,1,2,32.22,3.7,2,586.44,162.07,2024-Q4,0
CUST-002739,51.0,Female,Malaysia,Kuala Lumpur,7.1,11.4,11.8,8.35,21.99,5,7,63.74,55,14.17,18.66,34.54,2,2,60.44,8.6,3,482.97,28.41,2024-Q1,0
CUST-002740,42.0,Male,Malaysia,Johor Bahru,3.7,24.1,16.7,4.95,26.45,3,10,28.65,87,26.47,4.19,60.25,0,4,62.2,4.1,1,327.72,20.28,2024-Q3,0
CUST-002741,41.0,Female,Indonesia,Bandung,2.7,18.7,2.1,6.15,9.25,8,7,470.88,113,32.15,24.06,62.34,3,5,34.17,1.2,5,3365.66,6.0,2024-Q3,0
CUST-002742,20.0,Male,Philippines,Davao,2.7,12.3,1.7,3.55,17.56,7,4,105.99,86,34.05,23.05,33.67,3,1,58.52,7.5,1,505.64,19.9,2024-Q1,1
CUST-002743,53.0,Male,Indonesia,Medan,4.4,19.4,16.0,3.84,40.75,3,5,73.33,20,58.7,7.15,82.24,2,1,24.73,7.6,1,398.22,20.28,2025-Q2,0
CUST-002744,25.0,Male,Philippines,Manila,5.5,17.5,20.3,1.0,28.22,6,8,62.49,30,60.15,25.92,32.86,0,1,66.15,7.1,2,626.25,17.43,2024-Q3,0
CUST-002745,53.0,Female,Indonesia,Surabaya,1.2,29.3,12.6,7.14,29.79,5,7,122.1,31,76.45,10.52,40.03,1,1,59.27,11.6,3,946.37,23.45,2024-Q2,0
CUST-002746,56.0,Male,Philippines,Cebu,7.5,13.9,26.9,7.83,10.43,5,9,47.88,74,22.91,10.74,58.48,1,0,86.14,0.2,5,492.57,21.07,2024-Q3,0
CUST-002747,40.0,Male,Indonesia,Bandung,3.6,13.5,5.3,8.71,33.73,6,7,64.07,93,16.45,25.33,59.55,1,1,69.76,7.0,3,522.55,38.48,2025-Q1,0
CUST-002748,45.0,Male,Indonesia,Bandung,1.9,12.4,9.9,3.24,7.92,2,5,114.33,18,42.92,20.75,46.13,1,0,100.0,1.9,5,699.44,8.33,2024-Q1,0
CUST-002749,15.0,Female,Singapore,Singapore,2.5,33.2,14.8,7.1,67.18,7,3,55.66,87,33.69,20.27,38.62,2,3,68.82,5.6,3,212.1,43.84,2024-Q3,0
CUST-002750,32.0,Female,Indonesia,Surabaya,3.8,12.9,16.8,6.0,72.87,3,14,47.31,26,52.49,16.46,74.59,1,1,51.48,3.4,4,752.66,103.37,2024-Q3,0
CUST-002751,46.0,Male,Indonesia,Bandung,3.9,28.4,10.5,7.84,28.54,4,5,67.47,42,14.21,26.13,54.33,3,0,37.09,6.2,5,371.47,31.26,2024-Q4,0
CUST-002752,44.0,Male,Malaysia,Kuala Lumpur,1.3,9.7,7.6,4.37,15.55,7,9,77.23,106,31.03,21.18,64.0,1,1,43.18,5.3,2,782.61,28.6,2024-Q1,0
CUST-002753,21.0,Female,Philippines,Manila,2.7,22.1,17.7,5.16,55.09,4,12,78.9,15,23.52,2.07,48.1,1,4,91.12,5.9,1,988.01,24.62,2025-Q1,0
CUST-002754,31.0,Male,Indonesia,Jakarta,3.2,20.1,14.8,2.12,49.85,3,5,77.7,73,71.38,34.79,29.7,3,3,70.06,1.5,5,464.35,19.3,2024-Q2,0
CUST-002755,15.0,Male,Philippines,Davao,5.6,27.9,11.9,4.21,75.49,5,3,105.2,28,41.15,7.87,45.94,2,3,17.42,6.9,3,358.98,10.51,2025-Q1,0
CUST-002756,39.0,Female,Philippines,Davao,6.0,26.7,17.0,6.01,80.82,6,3,61.5,52,31.35,7.32,82.93,0,0,96.31,1.1,2,311.27,52.71,2025-Q1,1
CUST-002757,15.0,Female,Philippines,Cebu,1.0,18.7,13.2,6.44,0.0,6,9,106.11,31,93.83,20.89,2.25,1,3,85.89,7.0,3,1027.24,13.96,2025-Q1,0
CUST-002758,46.0,Female,Malaysia,Penang,2.8,13.7,13.2,1.79,61.17,5,7,65.47,10,25.82,5.21,78.87,0,7,32.51,4.2,3,528.3,29.97,2025-Q2,0
CUST-002759,47.0,Male,Malaysia,Kuala Lumpur,1.8,31.0,12.9,4.72,33.55,8,6,84.37,50,32.1,49.86,55.68,1,2,35.37,6.5,1,576.97,11.56,2024-Q4,0
CUST-002760,29.0,Male,Singapore,Singapore,3.7,12.9,9.1,6.4,48.98,3,7,63.52,22,40.94,5.86,47.58,0,0,55.22,1.1,2,508.41,8.68,2024-Q1,0
CUST-002761,40.0,Male,Malaysia,Kuala Lumpur,9.9,0.0,8.5,9.52,53.56,3,6,33.28,10,27.65,17.9,49.46,2,1,55.8,8.1,2,376.28,7.01,2024-Q2,0
CUST-002762,32.0,Male,Thailand,Phuket,5.2,3.1,10.8,3.89,52.72,2,4,106.47,7,30.41,15.56,82.8,0,4,88.16,3.0,2,508.8,31.65,2024-Q1,0
CUST-002763,37.0,Female,Indonesia,Jakarta,3.9,5.1,14.2,7.23,58.01,6,5,162.07,56,7.19,7.24,63.85,0,1,72.71,3.6,2,875.38,36.44,2025-Q2,0
CUST-002764,21.0,Male,Indonesia,Jakarta,4.6,22.8,2.8,4.6,26.79,8,13,103.73,4,61.29,11.4,46.33,1,1,51.95,2.3,1,1395.47,35.49,2024-Q4,0
CUST-002765,41.0,Male,Indonesia,Medan,6.8,35.7,19.7,4.89,18.94,1,8,45.69,48,12.06,29.35,82.51,2,2,41.31,4.6,2,437.95,34.81,2024-Q4,0
CUST-002766,16.0,Male,Thailand,Chiang Mai,4.9,1.7,14.1,3.81,61.74,6,6,43.43,19,32.59,17.32,64.74,0,1,0.0,8.2,4,387.52,15.43,2025-Q1,0
CUST-002767,15.0,Male,Indonesia,Jakarta,1.2,11.7,7.6,3.39,20.57,5,9,143.64,56,54.17,13.16,23.59,3,1,33.93,6.4,4,1296.33,13.81,2024-Q2,0
CUST-002768,33.0,Male,Malaysia,Penang,7.8,18.7,23.7,4.81,75.23,5,4,113.25,10,8.17,1.28,69.39,1,1,75.91,3.1,3,545.66,28.12,2024-Q1,0
CUST-002769,32.0,Male,Philippines,Davao,3.0,30.4,14.3,8.62,22.71,4,2,98.2,17,58.95,30.29,44.55,3,7,69.04,7.1,3,300.24,61.33,2025-Q1,0
CUST-002770,37.0,Female,Thailand,Chiang Mai,3.6,11.7,6.0,4.11,30.38,8,3,144.0,40,57.53,31.83,37.84,2,1,54.25,6.0,6,448.2,15.44,2025-Q1,0
CUST-002771,27.0,Male,Indonesia,Bandung,5.9,22.7,23.4,3.72,34.19,1,3,130.35,42,52.18,3.84,44.91,2,1,57.43,7.1,7,425.18,27.69,2025-Q1,0
CUST-002772,55.0,Female,Philippines,Cebu,9.6,16.0,22.1,6.52,7.18,6,5,96.56,15,18.85,9.75,30.49,2,2,34.95,0.3,3,546.04,106.11,2025-Q2,0
CUST-002773,36.0,Female,Philippines,Cebu,2.1,38.9,8.5,6.01,7.24,4,9,194.06,56,49.23,9.2,62.1,1,2,10.67,7.5,1,1773.04,16.79,2024-Q4,0
CUST-002774,37.0,Female,Indonesia,Medan,5.7,19.2,12.1,5.83,56.24,2,8,231.69,28,53.27,28.39,37.25,1,2,72.24,2.3,3,1939.7,11.58,2024-Q1,0
CUST-002775,36.0,Male,Philippines,Manila,2.0,20.8,11.3,6.63,3.6,5,3,182.35,44,66.74,42.71,13.02,0,1,0.56,3.6,5,554.28,30.57,2024-Q3,0
CUST-002776,45.0,Male,Indonesia,Bandung,3.4,18.7,2.7,3.48,88.39,6,10,137.26,66,9.94,9.17,65.46,0,3,64.73,1.6,4,1455.06,35.73,2024-Q3,0
CUST-002777,40.0,Female,Malaysia,Kuala Lumpur,0.9,14.7,15.9,3.75,36.12,5,5,95.97,38,17.5,23.65,64.57,2,4,97.09,10.4,2,554.16,12.21,2024-Q4,0
CUST-002778,39.0,Male,Singapore,Singapore,2.0,25.6,19.1,8.47,17.41,5,4,92.46,50,18.37,14.4,59.97,4,2,22.5,6.5,3,438.87,45.82,2024-Q3,0
CUST-002779,42.0,Female,Indonesia,Surabaya,3.3,8.7,17.9,5.64,46.4,5,7,135.94,39,14.99,13.51,49.09,1,3,52.18,8.6,2,1036.79,33.99,2025-Q1,0
CUST-002780,15.0,Male,Indonesia,Surabaya,4.0,2.0,14.2,7.49,0.0,4,4,66.14,55,21.06,18.68,49.42,2,1,33.4,4.9,1,318.53,17.58,2024-Q3,0
CUST-002781,15.0,Female,Indonesia,Bandung,3.9,16.8,19.7,9.06,31.33,3,7,87.12,2,36.48,6.42,40.36,1,0,23.42,2.7,3,673.3,23.75,2025-Q1,0
CUST-002782,33.0,Female,Indonesia,Surabaya,5.3,24.5,7.2,8.11,33.89,13,9,64.68,38,71.42,5.25,59.76,0,1,15.76,3.8,1,621.27,4.47,2024-Q3,0
CUST-002783,32.0,Male,Malaysia,Penang,2.2,13.4,24.9,2.58,12.68,8,7,86.56,79,22.97,12.29,60.71,1,2,33.6,5.1,3,680.84,32.08,2025-Q2,0
CUST-002784,40.0,Male,Indonesia,Jakarta,2.7,19.5,9.4,5.71,25.36,1,6,57.32,45,57.69,6.25,76.49,2,1,67.34,1.0,2,351.85,15.99,2024-Q3,0
CUST-002785,34.0,Female,Indonesia,Surabaya,2.8,8.2,10.0,8.6,68.52,7,8,79.94,20,35.46,7.71,67.98,3,2,57.11,3.3,2,746.53,17.93,2024-Q3,0
CUST-002786,40.0,Female,Malaysia,Penang,2.3,26.5,10.5,7.31,41.67,6,7,72.54,46,30.27,58.83,57.05,3,5,35.44,1.2,4,548.05,48.52,2024-Q1,0
CUST-002787,20.0,Female,Malaysia,Penang,1.5,23.2,10.1,6.46,45.99,2,2,162.32,57,33.37,0.66,48.07,0,2,70.96,0.5,3,361.23,3.17,2024-Q3,0
CUST-002788,34.0,Female,Singapore,Singapore,3.0,18.2,12.8,1.9,22.26,3,8,170.58,53,36.22,13.09,32.59,1,4,57.29,5.8,5,1392.03,16.13,2024-Q2,0
CUST-002789,19.0,Female,Thailand,Chiang Mai,4.8,19.3,12.6,4.46,11.53,1,10,123.5,21,73.21,10.92,31.01,0,0,81.52,11.4,4,1372.94,17.1,2024-Q3,0
CUST-002790,38.0,Female,Indonesia,Medan,3.6,6.9,14.8,6.17,33.18,9,6,39.96,35,15.19,2.01,32.42,4,1,77.51,8.0,4,303.35,23.88,2024-Q1,0
CUST-002791,15.0,Male,Philippines,Manila,2.1,7.2,9.1,2.44,0.0,3,9,125.17,55,36.11,14.32,49.87,1,3,43.66,8.0,2,1207.19,187.14,2025-Q2,0
CUST-002792,38.0,Male,Indonesia,Bandung,3.1,17.0,15.0,7.98,16.06,3,13,145.8,35,59.51,15.11,48.07,0,0,72.73,4.5,3,1966.62,20.51,2025-Q2,0
CUST-002793,18.0,Male,Malaysia,Penang,2.0,22.1,7.5,5.71,12.95,4,13,75.23,129,19.89,5.23,87.34,0,0,39.18,7.3,2,1025.38,33.73,2024-Q1,0
CUST-002794,30.0,Female,Thailand,Bangkok,4.1,22.5,18.4,1.05,0.0,7,4,137.31,58,63.62,5.93,45.51,2,3,27.61,6.0,4,645.72,5.3,2024-Q1,0
CUST-002795,44.0,Female,Philippines,Manila,4.9,15.1,18.3,4.58,50.98,4,11,150.79,40,51.18,5.88,41.97,6,2,47.16,2.0,2,1703.67,37.41,2024-Q2,0
CUST-002796,37.0,Female,Malaysia,Penang,4.9,24.0,14.0,5.28,35.39,2,8,37.01,35,21.82,48.03,45.08,1,2,58.03,2.8,2,358.76,101.62,2024-Q4,0
CUST-002797,16.0,Female,Malaysia,Penang,2.5,29.4,10.1,5.68,25.61,3,2,152.8,17,33.44,7.4,38.85,1,1,50.02,4.8,3,361.85,20.35,2024-Q4,0
CUST-002798,27.0,Male,Indonesia,Surabaya,2.1,17.3,15.9,9.55,51.42,4,7,80.07,30,43.64,39.58,69.69,2,2,49.51,8.1,4,639.46,61.92,2024-Q2,0
CUST-002799,17.0,Female,Malaysia,Kuala Lumpur,5.3,20.5,8.7,7.45,5.11,4,3,42.38,70,10.58,9.41,75.19,1,1,63.35,9.1,6,200.39,13.19,2024-Q2,0
CUST-002800,15.0,Female,Philippines,Davao,2.4,16.3,14.2,2.59,11.13,5,7,98.29,53,57.13,16.28,55.18,1,2,16.45,7.4,2,751.97,4.07,2025-Q2,0
CUST-002801,35.0,Female,Thailand,Chiang Mai,3.1,17.0,13.1,2.28,60.35,3,9,72.82,64,60.92,19.9,16.89,1,3,70.73,12.4,4,736.45,32.52,2025-Q2,0
CUST-002802,40.0,Male,Singapore,Singapore,3.5,19.4,29.8,5.33,83.63,3,10,143.91,24,55.37,1.78,14.74,3,3,59.79,4.6,3,1537.97,18.56,2024-Q3,0
CUST-002803,39.0,Male,Indonesia,Jakarta,2.9,31.6,6.6,6.32,51.68,2,8,126.16,57,36.28,20.81,39.83,3,3,50.09,3.2,2,1008.92,27.97,2025-Q2,0
CUST-002804,41.0,Female,Malaysia,Kuala Lumpur,4.5,25.3,1.0,8.48,47.43,5,12,121.47,34,42.85,6.39,55.67,1,1,100.0,3.2,6,1555.41,23.34,2024-Q1,0
CUST-002805,34.0,Female,Indonesia,Jakarta,1.0,24.6,10.2,10.32,26.36,6,11,58.62,16,28.61,19.76,89.95,3,4,50.07,4.8,2,737.42,28.5,2024-Q2,0
CUST-002806,31.0,Male,Indonesia,Bandung,3.9,14.4,3.7,10.46,26.82,6,8,72.63,85,50.73,11.48,56.43,1,3,19.56,0.8,2,622.5,7.1,2025-Q2,0
CUST-002807,22.0,Female,Indonesia,Bandung,1.7,10.8,9.6,4.89,42.55,7,7,76.1,53,67.23,17.22,36.21,1,0,0.0,2.3,2,634.45,24.3,2024-Q3,0
CUST-002808,29.0,Male,Malaysia,Penang,2.2,21.1,6.2,8.34,65.46,4,5,128.65,60,48.63,30.64,61.4,0,2,77.82,6.4,5,753.38,22.04,2024-Q1,0
CUST-002809,19.0,Male,Indonesia,Bandung,3.2,27.9,8.6,7.06,46.53,5,9,191.94,9,33.73,22.49,30.31,3,2,38.92,8.3,5,1794.37,106.05,2024-Q3,0
CUST-002810,25.0,Male,Indonesia,Medan,0.8,31.8,7.6,3.27,57.16,6,6,121.68,19,31.77,2.65,78.99,4,5,59.49,2.3,3,815.14,10.86,2025-Q1,0
CUST-002811,35.0,Female,Indonesia,Medan,2.6,0.0,19.8,1.28,19.68,3,7,57.04,17,59.43,31.07,24.74,0,1,86.92,0.7,2,468.05,108.05,2025-Q2,0
CUST-002812,33.0,Male,Philippines,Cebu,2.3,37.6,13.7,6.36,50.34,8,4,71.19,22,12.46,8.94,37.72,3,0,83.72,1.9,4,386.31,13.12,2024-Q4,0
CUST-002813,68.0,Female,Malaysia,Johor Bahru,2.7,21.3,20.5,2.26,24.57,3,7,112.85,83,16.11,1.7,59.18,1,0,50.84,5.1,2,875.71,19.95,2024-Q2,0
CUST-002814,19.0,Female,Indonesia,Medan,2.2,25.3,14.2,3.87,40.8,4,8,170.49,19,59.24,4.13,75.61,2,1,64.47,6.1,4,1434.39,77.17,2025-Q1,0
CUST-002815,33.0,Female,Indonesia,Medan,3.1,4.1,19.6,4.29,50.32,6,7,84.87,50,19.48,15.18,84.92,0,0,37.01,10.3,4,645.62,80.78,2025-Q2,0
CUST-002816,18.0,Male,Singapore,Singapore,2.0,16.1,12.2,6.55,27.38,3,4,130.53,48,65.98,5.09,68.95,1,5,59.65,4.4,2,596.95,149.77,2025-Q1,0
CUST-002817,30.0,Female,Indonesia,Jakarta,2.8,24.6,23.6,9.2,17.66,6,11,38.25,22,44.4,29.58,74.55,1,7,43.79,0.0,1,533.7,74.04,2024-Q4,0
CUST-002818,30.0,Female,Malaysia,Penang,3.2,8.6,16.8,6.03,45.25,3,13,66.66,88,28.24,17.25,57.89,0,5,30.09,8.0,2,942.48,12.56,2025-Q1,0
CUST-002819,43.0,Male,Indonesia,Bandung,5.4,0.0,9.3,4.65,35.3,5,9,134.15,37,76.71,12.68,66.78,1,3,46.0,7.1,3,1273.83,26.98,2024-Q4,0
CUST-002820,29.0,Male,Thailand,Bangkok,6.1,20.7,17.7,1.0,40.72,4,7,24.11,74,32.69,25.82,81.81,1,1,36.57,5.6,3,167.85,9.21,2024-Q1,0
CUST-002821,32.0,Male,Indonesia,Jakarta,1.1,17.6,14.2,7.15,51.14,8,8,163.86,32,47.3,17.07,66.17,0,3,46.57,4.9,2,1387.66,14.96,2025-Q1,0
CUST-002822,29.0,Male,Malaysia,Penang,5.7,29.5,12.8,6.07,64.15,8,7,111.3,24,24.8,16.71,26.05,0,3,41.49,9.6,2,825.35,39.06,2025-Q1,0
CUST-002823,19.0,Male,Indonesia,Bandung,1.5,16.7,14.6,4.63,51.27,8,13,94.4,8,31.94,5.4,29.75,2,1,89.27,6.7,6,1296.7,4.47,2024-Q2,0
CUST-002824,27.0,Female,Thailand,Phuket,2.8,17.3,18.5,8.92,48.64,3,12,29.34,43,46.18,9.24,39.2,0,2,66.22,3.2,3,380.37,47.85,2025-Q2,0
CUST-002825,30.0,Female,Thailand,Phuket,0.8,23.6,1.3,3.02,27.99,2,8,151.49,94,28.34,8.73,67.11,1,1,57.02,2.7,5,1237.46,25.34,2024-Q4,0
CUST-002826,35.0,Male,Malaysia,Kuala Lumpur,0.5,26.3,11.9,4.29,31.06,3,10,264.68,56,15.9,7.5,51.77,1,2,56.14,5.1,4,2743.98,14.38,2025-Q2,0
CUST-002827,40.0,Female,Singapore,Singapore,9.5,12.3,18.1,5.39,47.09,11,6,78.53,55,35.09,14.37,32.9,2,3,78.15,7.4,2,574.63,11.97,2024-Q3,0
CUST-002828,31.0,Female,Indonesia,Medan,2.9,25.6,15.5,4.59,30.74,8,8,68.82,76,24.77,5.59,63.57,1,0,2.62,0.8,3,640.83,63.04,2024-Q1,0
CUST-002829,31.0,Female,Philippines,Cebu,2.5,13.8,7.2,7.38,47.01,4,4,76.69,54,31.44,6.31,62.5,1,1,27.83,0.0,4,396.02,10.81,2025-Q1,0
CUST-002830,15.0,Female,Malaysia,Penang,3.5,18.1,1.0,7.16,21.69,2,14,135.97,18,50.91,2.53,41.95,4,2,64.64,2.5,3,1963.3,55.9,2025-Q1,0
CUST-002831,40.0,Female,Indonesia,Medan,2.5,23.4,24.2,8.63,76.59,4,5,157.18,31,48.48,13.13,33.24,0,2,20.0,0.0,3,897.39,52.8,2024-Q3,0
CUST-002832,26.0,Female,Singapore,Singapore,4.8,24.8,12.9,7.26,41.87,5,10,123.52,55,41.36,33.94,57.9,2,1,79.02,1.6,1,1250.2,28.05,2024-Q3,0
CUST-002833,42.0,Female,Singapore,Singapore,3.4,20.5,23.1,5.71,40.56,3,7,78.05,85,68.17,29.83,81.72,3,1,79.49,10.6,3,649.41,20.14,2024-Q4,0
CUST-002834,48.0,Male,Philippines,Cebu,4.3,9.4,18.8,5.15,28.35,5,10,164.5,40,73.09,12.08,18.03,2,1,40.16,6.5,2,1721.09,14.3,2025-Q2,0
CUST-002835,32.0,Female,Malaysia,Kuala Lumpur,1.7,3.0,9.2,7.14,76.26,4,11,48.07,65,28.74,16.6,57.58,0,0,47.9,7.0,3,658.95,23.76,2024-Q3,0
CUST-002836,23.0,Male,Malaysia,Kuala Lumpur,0.9,16.5,1.0,5.52,12.93,6,4,172.37,23,26.24,22.06,20.07,4,4,49.34,5.0,1,769.22,10.74,2025-Q2,0
CUST-002837,34.0,Male,Malaysia,Penang,5.2,25.8,11.2,6.12,23.94,4,4,185.95,121,28.5,1.71,85.46,1,2,100.0,2.8,1,775.06,10.43,2024-Q1,0
CUST-002838,38.0,Female,Indonesia,Jakarta,3.6,21.6,13.8,7.27,55.07,3,10,72.54,57,15.58,19.44,63.01,0,0,77.05,3.7,1,787.98,83.21,2025-Q1,0
CUST-002839,31.0,Female,Indonesia,Jakarta,1.2,19.9,16.7,6.35,42.79,4,4,236.83,50,12.64,8.95,36.24,0,1,49.2,0.0,2,1081.55,9.11,2024-Q4,0
CUST-002840,28.0,Male,Indonesia,Medan,1.2,17.9,7.3,6.77,26.46,8,5,156.16,55,15.53,15.28,89.49,2,1,41.74,7.6,3,900.25,12.56,2024-Q4,0
CUST-002841,40.0,Male,Philippines,Manila,3.1,20.5,15.1,4.02,27.04,5,8,90.17,165,26.23,24.67,91.69,2,2,84.07,4.2,1,732.12,45.32,2025-Q2,0
CUST-002842,39.0,Male,Indonesia,Jakarta,4.1,10.0,15.1,9.37,32.18,7,11,74.63,18,32.56,9.48,84.75,2,1,76.89,2.9,3,888.86,19.6,2025-Q1,0
CUST-002843,30.0,Female,Indonesia,Surabaya,1.5,24.2,19.9,3.23,40.04,6,7,138.36,16,18.61,34.31,62.57,3,1,55.99,3.1,2,1023.7,50.17,2025-Q1,0
CUST-002844,16.0,Female,Indonesia,Jakarta,7.0,24.8,12.2,7.1,69.07,4,5,63.36,32,57.73,14.35,61.33,1,1,75.95,9.1,3,406.59,65.34,2024-Q2,0
CUST-002845,39.0,Female,Indonesia,Bandung,4.5,15.2,16.7,4.79,50.1,2,7,199.84,13,57.06,5.85,59.16,2,4,51.24,0.6,2,1435.81,65.89,2024-Q4,0
CUST-002846,26.0,Female,Malaysia,Johor Bahru,5.4,21.5,15.7,8.71,58.47,9,9,66.11,5,35.38,0.91,42.74,0,4,15.53,5.8,2,682.84,10.98,2024-Q4,0
CUST-002847,36.0,Male,Indonesia,Surabaya,3.1,4.3,19.3,8.21,29.31,3,6,349.09,65,58.42,5.98,47.88,2,1,51.34,3.3,3,2172.52,37.34,2024-Q4,0
CUST-002848,36.0,Female,Indonesia,Medan,2.9,19.4,9.1,5.99,48.31,5,11,106.12,55,28.05,5.14,88.83,0,2,23.09,6.6,6,1191.77,8.29,2024-Q3,0
